STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/27/2001,6.93,1702,1705,0,,,59,68,50,0,240,230,0,15,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/28/2001,10.74,1821,1742,0.12,,,51,55,46,0,240,240,0,19.9,25.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/29/2001,4.7,647,1134,0,,,53,62,43,0,200,250,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/30/2001,5.37,2043,1332,0,,,58,69,47,0,360,220,0,8.9,14.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/31/2001,4.03,2033,2001,0,,,67,85,49,0,360,10,0,8.9,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/1/2001,9.17,1934,1751,0.18,,,54,60,47,0,230,260,0,19.9,30,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/2/2001,8.5,1603,1407,0.48,,,52,57,47,0,210,200,0,17.9,25.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/3/2001,4.7,346,346,0.01,,,52,59,44,0,60,70,0,14.1,15,,,,,,,,,,,,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/4/2001,5.37,1816,1755,0,,,53,61,45,0,250,250,0,10.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/5/2001,5.37,1940,1438,0.05,,,55,60,49,0,190,140,0,10.1,14.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/6/2001,6.49,900,900,0.03,,,58,64,51,0,210,210,0,14.1,17,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/7/2001,3.8,2012,2350,0,,,63,74,51,0,10,360,0,8.9,10.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/8/2001,4.7,1501,1500,0.1,,,64,73,55,0,210,210,0,12.1,15,1,,1,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/9/2001,9.84,1300,1259,0.11,,,55,60,50,0,240,240,0,17.9,25.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/10/2001,7.61,1730,1452,0.09,,,54,60,48,0,190,200,0,13,17,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/11/2001,8.05,547,545,1.16,,,49,53,45,,40,30,0,21.9,25.9,1,,1,,,,,,,,1,,,1,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/12/2001,6.26,534,545,0.06,,,51,57,45,0,190,200,0,14.1,16.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/13/2001,2.91,1519,1201,0,,,57,66,48,,270,230,0,8.9,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/14/2001,4.47,2027,2200,0,,,56,62,49,,230,220,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/15/2001,6.26,2352,2352,0,,,57,64,50,,40,40,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/16/2001,6.71,38,37,0,,,58,65,50,,40,40,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/17/2001,6.49,316,315,0,,,57,65,49,,30,30,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/18/2001,6.04,2358,2349,0,,,59,68,50,,40,50,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/19/2001,5.82,112,120,0,,,65,78,51,,40,40,0,16.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/20/2001,4.7,2209,2200,0,,,67,79,54,0,40,30,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/21/2001,3.8,2321,1636,0,,,66,77,54,0,250,220,0,10.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/22/2001,5.37,14,14,0,,,58,64,52,0,230,230,0,14.1,16.1,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/23/2001,5.14,2349,1142,0,,,57,64,49,0,200,230,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/24/2001,6.26,1815,1815,0.16,,,54,57,50,,210,200,0,15,19.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/25/2001,7.16,2349,1523,0,,,59,67,50,,30,10,0,13,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/26/2001,5.59,1411,1400,0.01,,,64,73,54,,10,350,0,10.1,16.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/27/2001,4.7,2313,2312,0.61,,,61,65,57,,210,200,0,16.1,21.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/28/2001,8.05,231,230,0,,,60,66,53,0,210,210,0,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/29/2001,6.04,25,17,0,,,60,69,50,0,30,40,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/30/2001,4.92,2347,2347,0,,,60,71,49,0,210,220,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/1/2001,5.59,2309,2307,0,,,62,70,53,0,50,50,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/2/2001,6.49,2244,2244,0,,,65,78,51,0,30,30,0,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/3/2001,6.49,2254,2255,0,,,70,83,56,0,40,50,0,17,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/4/2001,4.47,2225,2214,0,,,66,77,54,0,40,50,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/5/2001,6.04,2338,2336,0,,,61,69,53,0,40,40,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/6/2001,5.59,4,1100,0,,,61,70,51,0,40,230,0,12.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/7/2001,4.7,2325,2324,0,,,61,73,49,0,10,10,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/8/2001,6.26,2353,2351,0,,,66,78,54,,30,40,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/9/2001,6.04,135,135,0,,,70,82,58,0,30,20,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/10/2001,4.7,1655,24,0,,,66,78,54,0,230,20,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/11/2001,4.03,1840,1840,0,,,65,77,53,,10,360,0,8.9,10.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/12/2001,3.8,1313,1504,0,,,64,75,53,0,270,230,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/13/2001,4.7,1258,1209,0,,,59,67,50,0,280,260,0,10.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/14/2001,6.49,2140,2139,0,,,60,66,53,0,50,50,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/15/2001,6.04,1647,1647,0.11,,,65,59,52,0,220,230,0,13,16.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/16/2001,8.28,1514,1504,0.65,,,59,66,51,0,220,230,0,17,23,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/17/2001,8.05,1627,1321,0,,,60,65,54,0,220,230,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/18/2001,4.47,2357,2356,0,,,60,69,51,0,30,40,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/19/2001,6.49,1748,1815,0,,,65,73,57,0,10,10,0,14.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/20/2001,4.03,1649,1536,0,,,64,73,54,0,230,250,0,10.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/21/2001,4.92,1350,1350,0.01,,,59,64,54,0,200,210,0,12.1,14.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/22/2001,3.58,1652,1356,0,,,64,72,56,0,270,270,0,8.9,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/23/2001,2.91,1630,1214,0,,,65,77,53,0,270,300,0,8.9,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/24/2001,3.36,1541,1427,0.01,,,64,72,56,0,330,260,0,8.9,13,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/25/2001,3.58,1603,1540,0,,,66,77,54,,270,250,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/26/2001,4.47,1302,1302,0,,,63,73,52,,260,250,0,8.9,12.1,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/27/2001,8.5,2047,2049,0.07,,,61,70,51,,220,210,0,16.1,21.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/28/2001,11.18,1511,1244,0.18,,,60,65,55,,220,210,0,21.9,28,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/29/2001,5.37,2346,2345,0,,,61,67,54,,20,20,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/30/2001,6.49,2254,2244,0,,,61,71,51,,200,230,0,13,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/31/2001,4.92,1209,1421,0,,,59,66,51,,210,280,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/1/2001,5.14,1503,1459,0,,,60,69,51,,220,230,0,13,17,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/2/2001,6.04,1718,1715,0.07,,,66,74,58,0,280,270,0,12.1,16.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/3/2001,5.59,1603,1602,0.05,,,63,69,57,0,250,250,0,12.1,14.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/4/2001,5.82,10,1638,0,,,63,69,56,0,230,230,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/5/2001,2.91,1850,1856,0,,,65,72,57,0,240,250,0,10.1,14.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/6/2001,5.82,2342,2341,0,,,67,74,60,0,40,40,0,14.1,15,,,,,,,,,,,,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/7/2001,9.62,1559,1558,0,,,67,74,59,0,360,10,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/8/2001,10.07,957,447,0,,,68,79,57,0,30,30,0,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/9/2001,7.61,817,809,0,,,74,87,60,0,30,40,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/10/2001,3.13,1150,1149,0,,,74,88,60,0,290,280,0,8.9,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/11/2001,4.47,1751,1543,0,,,69,82,55,,360,300,0,10.1,13,1,,,,,,,1,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/12/2001,4.47,1647,1744,0,,,71,86,56,,10,350,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/13/2001,4.03,1726,1726,0,,,67,78,56,,10,10,0,8.9,12.1,1,,,,,,,,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/14/2001,2.68,1455,1454,0,,,66,78,54,,10,350,0,10.1,14.1,1,1,,,,,,,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/15/2001,4.25,2311,2122,0,,,64,74,54,,220,220,0,10.1,14.1,1,1,,,,,,1,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/16/2001,5.82,1144,1144,0,,,60,65,54,,230,230,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/17/2001,4.03,1530,1556,0,,,63,70,55,0,270,270,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/18/2001,5.82,2034,2027,0,,,63,71,55,0,30,40,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/19/2001,5.82,2129,2237,0,,,64,71,56,0,30,40,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/20/2001,6.49,1626,1707,0,,,61,71,51,0,200,230,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/21/2001,6.71,2248,2030,0.59,,,60,64,55,0,150,180,0,15,17.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/22/2001,7.61,437,731,1.41,,,61,66,55,0,150,150,0,15,21.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/23/2001,7.16,1335,1335,0.2,,,59,63,54,0,210,200,0,16.1,19.9,,,1,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/24/2001,3.8,1402,1220,0,,,62,71,53,0,270,250,0,8.9,12.1,1,,,,,,,,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/25/2001,4.47,1446,1716,0,,,65,76,53,0,10,360,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/26/2001,3.36,2058,1519,0,,,66,78,54,0,290,290,0,8.1,10.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/27/2001,4.03,930,939,0,,,63,72,54,0,220,220,0,12.1,14.1,,,,,,,,,,,,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/28/2001,4.92,1608,1607,0,,,67,75,58,0,360,360,0,14.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/29/2001,5.82,2355,1510,0,,,67,77,57,0,40,20,0,10.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/30/2001,5.82,2322,2321,0,,,65,73,56,0,220,220,0,16.1,19.9,1,1,,,,,,,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/31/2001,9.17,845,1134,0,,,65,71,59,0,210,200,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/1/2001,9.4,1204,1204,0.03,,,62,66,58,0,210,210,0,16.1,21,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/2/2001,6.04,2246,2341,0,,,62,70,54,0,240,230,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/3/2001,5.59,422,353,0.03,,,62,68,55,0,170,180,0,13,17,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/4/2001,6.26,2005,2108,0,,,60,65,54,0,50,40,0,15,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/5/2001,4.7,103,1422,0,,,58,64,51,0,100,40,0,12.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/6/2001,4.92,2036,2034,0,,,55,61,48,0,40,40,0,14.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/7/2001,5.82,1950,2001,0,,,61,68,54,0,20,30,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/8/2001,4.92,1452,1448,0,,,62,74,49,0,10,350,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/9/2001,7.61,1154,1140,0,,,63,72,53,0,10,360,0,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/10/2001,4.03,2033,1437,0,,,63,74,51,0,10,350,0,10.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/11/2001,5.59,1349,1329,0,,,64,75,53,0,360,10,0,10.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/12/2001,5.37,1234,1227,0,,,65,77,53,0,10,360,0,14.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/13/2001,3.8,1717,1716,0,,,65,76,54,0,10,10,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/14/2001,3.13,2339,1645,0,,,65,77,53,0,360,10,0,8.1,10.1,1,,,,,,,,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/15/2001,2.24,1255,1358,0,,,64,76,51,0,270,270,0,8.1,8.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/16/2001,3.8,1059,1246,0,,,55,58,51,0,200,210,0,8.9,13,1,1,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/17/2001,2.68,2050,2041,0.02,,,55,57,52,0,170,160,0,6.9,8.1,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/18/2001,2.46,2326,2325,0.04,,,57,61,53,0,40,40,0,16.1,17.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/19/2001,5.59,2249,55,0,,,59,66,51,,40,60,0,13,15,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/20/2001,3.58,1252,1359,0,,,58,67,49,,270,310,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/21/2001,4.47,1346,1337,0.05,,,59,64,53,,210,210,0,10.1,13,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/22/2001,1.57,2132,2208,0,,,65,77,53,,10,30,0,8.1,8.9,1,,,,,,,1,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/23/2001,3.13,2354,2351,0,,,64,75,53,,40,30,0,8.1,10.1,1,,,,,,,1,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/24/2001,3.36,2216,654,0,,,59,64,54,0,10,200,0,8.9,12.1,1,1,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/25/2001,5.82,1800,1759,0.36,,,58,60,55,0,230,230,0,14.1,17,1,1,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/26/2001,8.95,1551,1550,0.3,,,54,60,48,,190,200,0,21,25.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/27/2001,3.58,1228,1141,0,,,51,58,44,,290,350,0,8.1,10.1,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/28/2001,4.25,1129,1149,0,,,55,65,45,,220,230,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/29/2001,5.14,2112,2111,0,,,61,71,50,,20,20,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/30/2001,11.41,1351,1103,0,,,59,65,52,,20,10,0,17.9,25.1,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/1/2001,4.7,20,19,0,,,60,70,50,,30,40,0,15,17.9,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/2/2001,4.47,1859,1338,0,,,58,66,49,,360,330,0,8.9,13,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/3/2001,9.4,2353,2352,0,,,55,62,48,,30,40,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/4/2001,14.09,1348,1400,0,,,61,71,50,0,20,10,0,21,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/5/2001,3.13,17,2305,0,,,60,71,48,0,50,210,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/6/2001,7.16,1426,1344,0.02,,,55,62,48,0,10,50,0,16.1,19.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/7/2001,7.16,2010,2010,0.02,,,52,56,47,0,220,210,0,15,17.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/8/2001,6.93,146,144,0.01,,,52,58,46,0,180,180,0,17,21,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/9/2001,4.25,1010,1225,0,,,52,58,45,0,220,210,0,10.1,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/10/2001,8.5,1640,1640,0.3,,,48,52,44,0,200,200,0,21,23.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/11/2001,6.49,2345,2350,0,,,52,57,46,0,200,210,0,14.1,16.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/12/2001,14.54,1259,1416,0.04,,,52,56,48,0,200,200,0,30,36,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/13/2001,9.17,2116,2115,0.04,,,51,54,48,0,210,200,0,17.9,21.9,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/14/2001,7.16,205,205,0.04,,,53,57,48,0,210,210,0,23,29.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/15/2001,4.7,2308,2307,0,,,54,61,46,0,150,150,0,13,14.1,1,1,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/16/2001,7.16,1038,1108,0.15,,,50,56,43,0,220,220,0,14.1,17.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/17/2001,5.59,1751,1828,0,,,49,55,42,0,50,60,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/18/2001,9.4,1516,1643,0,,,49,54,43,0,220,200,0,19.9,23.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/19/2001,10.29,345,345,0.05,,,52,58,46,0,210,210,0,19.9,23.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/20/2001,4.92,900,900,0,,,47,51,42,0,20,10,0,13,14.1,1,1,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/21/2001,10.74,1544,1545,0.24,,,48,53,43,,210,220,0,23,28,1,,,,,,,,,,1,,,1,,,,,,,
